date,LSTM,GRU,CNN-LSTM,ATT-LSTM,Transformer
2020-08-28,-0.06531102017298077,-0.07718042118953053,-0.005222963564963315,0.06467480823497138,0.028383019392766617
2020-08-31,-0.05557954819040443,-0.05702590712692285,0.004284144981445165,0.07298957625086033,0.03852278123842477
2020-09-01,-0.05142026616273616,-0.09553905455985674,0.00770979811314322,0.07660813507125006,0.04263332837031371
2020-09-02,-0.04532733007107707,-0.09025290468934832,-0.004594085033699424,0.0658336640495991,0.027764736441593326
2020-09-03,0.017996025022683732,-0.06126122155837802,0.06027109326243142,0.1268601842119119,0.0743503386539876
2020-09-04,0.04372956562738605,-0.03350874328675624,0.06231777942122306,0.1285706353138216,0.048759550540969254
2020-09-07,0.014594971978066747,-0.041377289626003885,0.030527471051250785,0.1003141831289243,0.02074840668634997
2020-09-08,0.028791677521031928,-0.02769849944373139,0.03724655762615717,0.1047939277585633,0.011187444193897072
2020-09-09,0.03146919117271894,-0.019030807475586144,0.045727795229082935,0.10585371213838106,0.002493243210897281
2020-09-10,0.018004637260014965,-0.034447493272010195,0.02988168702806465,0.0690201649241975,-0.028703404537967752
2020-09-11,0.06123076535634667,-0.005505751064075951,0.05868051544606863,0.11045249988988029,-0.007219335492355093
2020-09-14,0.027784497265153984,-0.027245131857158298,0.024078870875715266,0.07738294295560579,-0.023113455733546256
2020-09-15,0.06102965511960446,0.0010261329354770692,0.05848735372460434,0.10900724686571754,-0.011666587718672409
2020-09-16,0.0576140761643265,-0.0026719027585007235,0.056418443309769785,0.10579912632161766,-0.031219499271414666
2020-09-17,0.08465960615583923,0.024981454709509035,0.07095415595830329,0.13234051230344332,-0.029159292478999496
2020-09-18,0.08853989721879965,0.029310231133683213,0.07499404625675528,0.13589692000597997,-0.05578734820244565
2020-09-21,0.06599368334857758,0.00607212562629484,0.05190279235264231,0.11389939302143887,-0.05578734820244565
2020-09-22,0.061072738949739004,0.0011639449774700505,0.04689760551753231,0.10898396760896868,-0.05578734820244565
2020-09-23,0.05464583625863361,-0.005457756912223662,0.040315534813912264,0.10271217232801014,-0.05578734820244565
2020-09-24,0.041240152149777304,-0.018025455197030128,0.02953193024340027,0.09127248346667817,-0.05578734820244565
2020-09-25,0.03876785167331235,-0.044799135032796186,0.0060315301301004254,0.06405330061733953,-0.05578734820244565
2020-09-28,0.030369717979816423,-0.047888092918785215,0.003042947759928094,0.06266498347403256,-0.05578734820244565
2020-09-29,0.04927375844782431,-0.02964498975721356,0.020180015204613055,0.07780898834174926,-0.05578734820244565
2020-09-30,0.05875786173742767,-0.02030852389713693,0.037359177335037054,0.09422037728616459,-0.05578734820244565
2020-10-01,0.04634455836914857,-0.03313373018835788,0.03154718388836388,0.08882933627751942,-0.05367986845932115
2020-10-02,0.027240992498827568,-0.05070131973255169,0.012767371394449192,0.06983773352005274,-0.04018631394996851
2020-10-05,0.004639487029865567,-0.07448809587590004,-0.009997863552107219,0.04873425037340533,-0.06801354210478176
2020-10-06,-0.03977270320582478,-0.1134050278663179,-0.053330507502417426,0.0032152511228309773,-0.05994179557678164
2020-10-07,-0.03379899774628733,-0.10540124803369064,-0.04727322047259889,0.008699869979004413,-0.0773585622316808
2020-10-08,-0.05848166242320104,-0.12138704144057788,-0.07337717838660358,-0.016350448648814735,-0.09619798117764473
2020-10-09,-0.04149538149149964,-0.10347673758582016,-0.05972320924433278,-0.005155391738327354,-0.07528570587687802
2020-10-12,-0.017495744637410538,-0.0779646151848303,-0.0353030163907078,0.00911961121501977,-0.04887825060695338
2020-10-13,0.010951716134606626,-0.04762926151562897,-0.006326796224918915,0.02798613183652053,-0.01583745647989787
2020-10-14,0.03503882525661389,-0.023599914342437897,0.0193793009588473,0.050196355274213414,0.019928445697497233
2020-10-15,0.03467554957855952,-0.0235999143424379,0.014300956877973307,0.04652200834992809,0.014242796457567318
2020-10-16,0.049029169569564046,-0.0235999143424379,0.02576638560378404,0.0702774911593154,0.050876701851231526
2020-10-19,0.04726605254445702,-0.0235999143424379,0.027035371015122874,0.052105839113023765,0.022719388282752807
2020-10-20,0.05667483230264513,-0.0235999143424379,0.030917722731757687,0.06382677358829808,0.040961801385232505
2020-10-21,0.04389899213843269,-0.024867126219766066,0.030917722731757687,0.05149884266818027,0.021973472318341347
2020-10-22,0.06020386255418523,-0.007638906366773281,0.02964750530308834,0.06415858527173235,0.04330793240999391
2020-10-23,0.07406441971981262,0.00686953299832837,0.045324976193411866,0.07496347141442032,0.06560992477689563
2020-10-26,0.06807373766731444,0.0008719934544851899,0.046105525400524594,0.07571682462703977,0.06487476135274285
2020-10-27,0.053450096055432605,-0.01354152445193882,0.031203208354371376,0.06251159454315432,0.039251188077018426
2020-10-28,0.059427342186182376,-0.008655542568873503,0.036112294218447465,0.06310351764279858,0.0462404996675341
2020-10-29,0.039075563079261896,-0.015821154267934463,0.027512872830979945,0.043127251603614206,0.0338814091998106
2020-10-30,0.04151189441610551,-0.013301065937258773,0.03572829875532787,0.04551644267350297,0.04375157641860129
2020-11-02,0.0483318962935326,-0.004748558106039392,0.04396396303039577,0.05219209939452085,0.0704926450031058
2020-11-03,0.04439354800184769,-0.006687886150318888,0.041995008658189656,0.04832421551488385,0.06771743163901578
2020-11-04,0.040444470229286725,-0.003757936761495854,0.04494725328783654,0.04327817600460142,0.07184300739430406
2020-11-05,0.03483912489141664,-0.009382089796018312,0.03920505130621796,0.04038591850116393,0.06370796751337095
2020-11-06,0.04931111941971066,0.004286335867584009,0.05398215302919637,0.044654213915987326,0.08219172436252695
2020-11-09,0.03349029784456743,0.0076723859404923735,0.03785085429351115,0.029029129148382807,0.08524511376240651
2020-11-10,0.08133280209566607,0.05375811645037482,0.0873635853995026,0.07567552052810206,0.08589470028396105
2020-11-11,0.1034706539331001,0.07582454967373449,0.11012150840081421,0.09739711570215825,0.11509779854560044
2020-11-12,0.1443954449395663,0.11524543856023235,0.15280352042576772,0.13709940458261471,0.17457554350922178
2020-11-13,0.12350383147757217,0.0938369774600513,0.13152032908883787,0.11645033579106641,0.14832784878836705
2020-11-16,0.13952491108114046,0.10927916832134282,0.14829671527065066,0.1319545417985442,0.17318985560649405
2020-11-17,0.13688779628339448,0.1066658131349681,0.14556570988747558,0.12938006819167064,0.16939134447126325
2020-11-18,0.11808039365343392,0.08768957913746805,0.1262319428706278,0.11091410628035156,0.1437214804396938
2020-11-19,0.10431756210486164,0.07398858905536358,0.11199601985557436,0.09746450571999238,0.12395306115540823
2020-11-20,0.12713855875019592,0.09819052977660649,0.13709737003080918,0.12106804590224851,0.15741705223824515
2020-11-23,0.13852683174087874,0.11190212207456325,0.13559654903648477,0.1360509678573861,0.18022756195438883
2020-11-24,0.1643749290081247,0.12776428668187653,0.14385401937953338,0.16124899318179856,0.2191398685458702
2020-11-25,0.17789796350270878,0.14082182334121632,0.13998495565194813,0.17438458816949381,0.24112431101188778
2020-11-26,0.15741768114505109,0.12037372944588219,0.11941105299161762,0.154366736731461,0.21199076461535993
2020-11-27,0.19850063600257908,0.15940728049687425,0.15870171548286635,0.19406630874130282,0.2876145616146301
2020-11-30,0.19506675251580038,0.15600617958967486,0.1552779230148712,0.19072160374626917,0.2846125722009405
2020-12-01,0.1772795857031612,0.13931690335010868,0.13694871174221468,0.17475672292195343,0.2907878914175167
2020-12-02,0.15489980847956292,0.12961725112029568,0.11232095128283864,0.16560814341206373,0.2907878914175167
2020-12-03,0.1613743332820379,0.13395169538747861,0.11666565827647027,0.16991884082401668,0.28816099581536603
2020-12-04,0.151032938184665,0.12361163612835459,0.10616347192648584,0.1598961043848831,0.2915224546337217
2020-12-07,0.15271936698673846,0.12530411531155852,0.10788631179612779,0.16152939493247342,0.30395358274730955
2020-12-08,0.14276589352466795,0.11575337967779102,0.09841827874584368,0.151831575636698,0.30395358274730955
2020-12-09,0.12833450388667023,0.10092359760113669,0.08311277694230502,0.13791813058160418,0.30395358274730955
2020-12-10,0.16289818209998846,0.13465354273106336,0.11691748917936576,0.17146837152735128,0.30395358274730955
2020-12-11,0.1597985462593397,0.13141010959725594,0.11353949121767412,0.16848127750041444,0.30395358274730955
2020-12-14,0.1560510883550013,0.12763656202011572,0.10968761050514785,0.16485918421814238,0.30395358274730955
2020-12-15,0.13078561753931003,0.10262731389703596,0.08439733080558101,0.1404084519409759,0.30395358274730955
2020-12-16,0.10689113552874845,0.07835366375219636,0.05945382045863189,0.11742061702827267,0.30395358274730955
2020-12-17,0.12186624352859024,0.09307284098848206,0.07428841592396641,0.1319028490631339,0.30131005817309114
2020-12-18,0.12714007544860312,0.09820546335362894,0.07943086715546681,0.1370094555771501,0.29087990976858497
2020-12-21,0.11687945646152285,0.08819436058576303,0.0693857049371348,0.12707676879065827,0.2700726817350878
2020-12-22,0.13140576496289894,0.10102658207588455,0.08246172635037508,0.13943594973890353,0.2871924203080608
2020-12-23,0.152445791111663,0.15342959839224926,0.13523739363661277,0.1910710763277064,0.3121129475511401
2020-12-24,0.1529788195716666,0.1460427889599686,0.12951011391000275,0.18227881443770158,0.3128946427659761
2020-12-25,0.14777972421343552,0.1460427889599686,0.12591772618227268,0.18607460077204835,0.30497364096377977
2020-12-28,0.15207808622030045,0.1460427889599686,0.12164806984648606,0.17768827775193144,0.3132401823006338
2020-12-29,0.15377497684919636,0.14777511706304572,0.11582193065849469,0.17205669191306375,0.3094425759059024
2020-12-30,0.19167298274443872,0.18644970633217234,0.15368755928826397,0.21053197795527165,0.22418110026302265
2020-12-31,0.19722265303101114,0.1921233543673668,0.1593500212594639,0.2161099487461534,0.24188649798950349
2021-01-01,0.30296931284041695,0.3012607455259555,0.2641925236348194,0.32469841621143614,0.1922646978476091
2021-01-04,0.28231094956435177,0.2800862994125834,0.2425210100750434,0.30419715718570367,0.2174905398268214
2021-01-05,0.3156982083930398,0.31479826023020074,0.2765453754555835,0.3381571814141331,0.24142527132369515
2021-01-06,0.2940217258413023,0.29014657516343284,0.2537312185526145,0.3166694714680529,0.22342281826060126
2021-01-07,0.26358319990306983,0.28247187863406986,0.22353484982455943,0.28924679239804774,0.21478808079476894
2021-01-08,0.23942101631159599,0.25928377862962276,0.1841462778421635,0.25756518152381214,0.18992790099792867
2021-01-11,0.22282868179153723,0.2443897604678973,0.16421256204490683,0.2252539014300186,0.1726654247141274
2021-01-12,0.2206491700665359,0.24135162725754708,0.1647056664654544,0.22599758981117515,0.17090098439400717
2021-01-13,0.19518160644000734,0.24042474636238026,0.16375052745763743,0.2015787594496387,0.14855902796138015
2021-01-14,0.20313240448688907,0.2447241635417822,0.16822151646330283,0.20530289906922727,0.15503403979015803
2021-01-15,0.19694109667971071,0.2561914943026374,0.18030583787835888,0.18773382482236203,0.14957841066490804
2021-01-18,0.22665260452315975,0.25738022089361584,0.17872113327651495,0.2186446213699359,0.17223025775879566
2021-01-19,0.19714987635681222,0.2291815432419417,0.18063069090280182,0.18986592511190262,0.14610599068918972
2021-01-20,0.1572807621293597,0.19073072913623246,0.14058070369783407,0.1630827684288242,0.11289636079441674
2021-01-21,0.1663135284940899,0.19967564070482416,0.14949092091642388,0.1776456728773376,0.11981096067186003
2021-01-22,0.18055619194594807,0.21403470598995392,0.1633530732901759,0.21856883503686966,0.12998599573389816
2021-01-25,0.17341815660517917,0.2043844540874133,0.15620154735625885,0.20757547661584685,0.12418417189549695
2021-01-26,0.22020482541813777,0.22622472349028894,0.2047269943471269,0.2311231894336707,0.16346164107775313
2021-01-27,0.20247751340450124,0.21167492883944752,0.1049909009842792,0.21571277015301776,0.08764644732307225
2021-01-28,0.1518022844270261,0.17730843262866836,0.057004961707765256,0.18003615169193973,0.04690662975224096
2021-01-29,0.1990169623989936,0.17915243264703207,0.10923887850917707,0.18535162453954973,0.09266673541276468
2021-02-01,0.1927156593441708,0.14532843651848493,0.08413477912033833,0.17787335863104217,0.07158234866788867
2021-02-02,0.20632829245505516,0.11248956500547709,0.06316339377293391,0.19427106438474906,0.05407846087450246
2021-02-03,0.1778712664106344,0.08420782918766018,0.008581240845551995,0.1643055593798947,0.007247207784140042
2021-02-04,0.20975659550807715,0.07638012613708438,0.044404541988091004,0.15841754853867118,0.038591259387315856
2021-02-05,0.19614860459624517,0.06255474653649047,0.03442652545895996,0.1605558801902005,0.029920546308436904
2021-02-08,0.2049727651453571,0.0727679980481297,0.04456023197837895,0.13457351579887047,0.038912167828070575
2021-02-09,0.22190608532981634,0.07814402091542991,0.05852798616569875,0.1414536147000208,0.05290717040702988
2021-02-10,0.2150798626325982,0.07064657816359253,0.05292935739315386,0.13221891501437322,0.06571000531252687
2021-02-11,0.23866036740658234,0.09404229646451111,0.06975745185931538,0.1639020658392263,0.08212503873790357
2021-02-12,0.24213496527082212,0.09768732206507753,0.07241762502086328,0.16863213896916388,0.09559012944737734
2021-02-15,0.24556423106895414,0.10128131428950447,0.07503851717095283,0.17330319191291807,0.09503834814517804
2021-02-16,0.2581867711987069,0.11412477968289751,0.08425921522534473,0.19058651184887782,0.1080840821081792
2021-02-17,0.23339108412591,0.08133440492503423,0.061023136606964436,0.15442715283610017,0.0584867894849178
2021-02-18,0.2361521081632003,0.0790932303592085,0.0631281437414173,0.14781377900458337,0.05432862052898575
2021-02-19,0.22217860266178338,0.08204241350395695,0.05132733267492164,0.12771522636388835,0.05645351711955983
2021-02-22,0.22957700087453667,0.08971013150442889,0.05672016904002924,0.14221694022634626,0.0489639263141431
2021-02-23,0.22459376031994996,0.0847509127105002,0.053301342070922346,0.15878327987382343,0.046160973749997475
2021-02-24,0.24332987261976755,0.10555820350406615,0.06846373264810557,0.16740933568214317,0.05876414990113656
2021-02-25,0.27149266516923454,0.14197850618912647,0.0980341922129904,0.16446972567479937,0.08409233709034229
2021-02-26,0.2628111362910083,0.13015491324686213,0.09117227455173398,0.15130696616903935,0.07833978959498945
2021-03-01,0.2540092572973778,0.09905576882470091,0.08665772779830122,0.12133958770074423,0.07288051903499572
2021-03-02,0.2655061133350782,0.11514732341553464,0.09847213965222508,0.12665663966255022,0.08065403267244202
2021-03-03,0.28567376716565657,0.13980449218766736,0.1177039252630692,0.15880113867212628,0.0957112274621926
2021-03-04,0.29745852788543625,0.15572912854546703,0.13101403974114936,0.17510553512067922,0.08509140086709596
2021-03-05,0.347734855045254,0.2029069076547194,0.16326338159599788,0.2566182329610001,0.08343631765697636
2021-03-08,0.3354392970336362,0.18919791932733204,0.1526773561915605,0.2325440819900586,0.08423421463737808
2021-03-09,0.3323035773902221,0.1856229145471506,0.1498959625096227,0.21169864834502694,0.08253711899548719
2021-03-10,0.32313706054436064,0.17229199362409897,0.13821558421290395,0.16999621846558843,0.09505519755382988
2021-03-11,0.309120336881041,0.15679046768070357,0.12680709720105196,0.1466625912038762,0.094723938671969
2021-03-12,0.33957119922119955,0.1879039582413393,0.14834293191893638,0.18536030562139252,0.10018148729799027
2021-03-15,0.3253696081648371,0.1734620600418187,0.1384122051410658,0.1832345440820078,0.09313273042502089
2021-03-16,0.3408077057293982,0.1919215417589798,0.15457612285961903,0.17222466128615818,0.11223440828987828
2021-03-17,0.35262496916281816,0.2038348053979533,0.17014298083447732,0.1939761367911593,0.12460509869499727
2021-03-18,0.37791477896774467,0.22873365690842773,0.17233759776837942,0.24346480204959645,0.1280632689151429
2021-03-19,0.3590672563404625,0.2077185665520619,0.15659108142481062,0.21095378698170963,0.10314886739313871
2021-03-22,0.3327400917686996,0.1749866173000775,0.13081380915117008,0.16648962100212664,0.09638642471210462
2021-03-23,0.33179317410985,0.17720249656750092,0.13013174168962754,0.17162851621088104,0.07965761635138284
2021-03-24,0.3416529715817207,0.17720249656750092,0.136831230743382,0.17162851621088104,0.10191605564452924
2021-03-25,0.3342793751462568,0.17720249656750092,0.13131736404159539,0.17162851621088104,0.09896134540401542
2021-03-26,0.3342793751462568,0.17720249656750092,0.13131736404159539,0.17162851621088104,0.10110110441153308
2021-03-29,0.3311777149131981,0.17720249656750092,0.12913639696661133,0.17162851621088104,0.15262507823953944
2021-03-30,0.34593192359567887,0.1739485796399579,0.14281908863961684,0.17162851621088104,0.14798557648678928
2021-03-31,0.34281716677409474,0.14861994817555174,0.12632460711446247,0.17162851621088104,0.17627201472157478
2021-04-01,0.3478626730256606,0.15682875852071707,0.13204053160244433,0.17162851621088104,0.1555909814825953
2021-04-02,0.34474457029025296,0.13427024813537242,0.11704553285588513,0.17162851621088104,0.11622566971001298
2021-04-05,0.3468407023237443,0.13948455663651116,0.11852084165563442,0.17162851621088104,0.1142981341690452
2021-04-06,0.369272529723008,0.13330339306313532,0.13450291519417315,0.17162851621088104,0.09487096082406553
2021-04-07,0.3765230231265716,0.1423849445064687,0.1510309446345588,0.16404236478035927,0.08749330641944496
2021-04-08,0.31926870010311215,0.08674886250045155,0.11290055106338233,0.07630108387648928,0.07370394858410895
2021-04-09,0.29301718378801467,0.0598509736496248,0.09636739839634624,0.021594106062861284,0.07588195937833145
2021-04-12,0.21184101886426973,0.060845220412166376,0.05039651630615193,-0.0715059966058491,0.07655478736501739
2021-04-13,0.20797730898186806,0.05322815616559979,0.06908938418646056,-0.02536681237167625,0.07334800012496359
2021-04-14,0.19754511924682186,0.07836813544617396,0.08617652111023405,-0.02536681237167625,0.06438546220120148
2021-04-15,0.19890916311967297,0.07286851847981832,0.08251204840023939,-0.029128211652448322,0.0635442064958073
2021-04-16,0.19967465384009261,0.04950195997240379,0.06689985064283162,-0.06270383537758656,0.04713257023830453
2021-04-19,0.2084965536906544,0.0508390291177815,0.06966414993566517,-0.06270383537758656,0.050040897702007585
2021-04-20,0.23252913905402545,0.05587219358425285,0.09118302847164673,-0.06270383537758656,0.07298547588736906
2021-04-21,0.253872149723091,0.07788994158307068,0.10262177821703711,-0.06270383537758656,0.08695051042871127
2021-04-22,0.25085226942238903,0.07719434655418128,0.10034710013992527,-0.06270383537758656,0.10246252076154673
2021-04-23,0.2299581492730508,0.07719434655418128,0.08089108910053147,-0.06270383537758656,0.07792401478635068
2021-04-26,0.23246220679904792,0.07719434655418128,0.13611757815334555,-0.06270383537758656,0.14049787422148882
2021-04-27,0.24524453252863074,0.07444018123311437,0.14611249534145768,-0.06270383537758656,0.1536285339958389
2021-04-28,0.20658088639000638,0.07928979114770067,0.10441737644556236,-0.06270383537758656,0.11437319110127736
2021-04-29,0.20525433195085693,0.10184244423815948,0.12193766029188334,-0.06270383537758656,0.1334109742595878
2021-04-30,0.20902924476645676,0.1536000272451955,0.1579308081773098,-0.06270383537758656,0.17297082242733278
2021-05-03,0.20147374483725158,0.1421819261631579,0.18540705596980797,-0.06270383537758656,0.20378060535805492
2021-05-04,0.1854274433211884,0.16806991651515968,0.16922805255232856,-0.06270383537758656,0.18798789958088438
2021-05-05,0.19964537353860187,0.1830265590382936,0.1814450847701506,-0.06632026058218012,0.19881373565991617
2021-05-06,0.1686266426106678,0.151818641855439,0.15288007449692645,-0.06931124367299779,0.1653239679533385
2021-05-07,0.14642236303384754,0.14276131472046139,0.13616505990381994,-0.07292728428845234,0.14455518206595666
2021-05-10,0.14642236303384754,0.14276131472046139,0.1450177641924768,-0.05934039619454236,0.13135086799481618
2021-05-11,0.14642236303384754,0.14276131472046139,0.1450177641924768,-0.05934039619454236,0.13391114644281815
2021-05-12,0.14642236303384754,0.14276131472046139,0.1450177641924768,-0.05934039619454236,0.12186421342162507
2021-05-13,0.14642236303384754,0.14276131472046139,0.1450177641924768,-0.05934039619454236,0.12054889184657488
2021-05-14,0.14642236303384754,0.14276131472046139,0.1450177641924768,-0.05934039619454236,0.09646541999721103
2021-05-17,0.14642236303384754,0.14276131472046139,0.1450177641924768,-0.05934039619454236,0.145844768095556
2021-05-18,0.14642236303384754,0.14276131472046139,0.1450177641924768,-0.05934039619454236,0.10283289562888763
2021-05-19,0.14642236303384754,0.14276131472046139,0.1450177641924768,-0.05934039619454236,0.11832708984904416
2021-05-20,0.1493771567437729,0.14587928900060654,0.14758252863977836,-0.05934039619454236,0.15524502417332908
2021-05-21,0.16677406454095703,0.1642906444374369,0.16252515554388627,-0.05934039619454236,0.16897963204971914
2021-05-24,0.15242665782783152,0.14918201509999943,0.1499428996460892,-0.05934039619454236,0.1703477838057554
2021-05-25,0.11238338589577004,0.1035907622748859,0.11429158873788486,-0.05934039619454236,0.14229689450440278
2021-05-26,0.11196250133956068,0.11412489517270179,0.11393477316274858,-0.05934039619454236,0.15177993944167265
2021-05-27,0.12322415969817616,0.12619068561975158,0.1234575860720044,-0.05934039619454236,0.16274467505821044
2021-05-28,0.116371239793479,0.11890775008125841,0.11758891824742969,-0.0557480080490455,0.15323551876993904
2021-05-31,0.09912571794642054,0.1008110248779404,0.10257223579113271,-0.10475201389691621,0.12467333878408897
2021-06-01,0.08086310331993549,0.08159125407970584,0.08685097833176986,-0.1725264984674485,0.1278457107471767
2021-06-02,0.07716219462480077,0.07757423325305073,0.08379758937007857,-0.1725264984674485,0.13094331912962168
2021-06-03,0.0833370639619953,0.08423219651632922,0.08893434100939508,-0.1725264984674485,0.1294663926156798
2021-06-04,0.03531897977055575,0.03609118873718711,0.049030557669811715,-0.1725264984674485,0.13264817864004813
2021-06-07,0.00674444733532716,0.047470138936102614,0.025415781699423125,-0.1725264984674485,0.11056045150019457
2021-06-08,0.015604815204652137,0.05995484654231197,0.03549577514988492,-0.1725264984674485,0.11118531022769712
2021-06-09,0.004557402451589901,0.03618822766354739,0.01649866730773273,-0.1725264984674485,0.10108935654551757
2021-06-10,0.01850650394507031,0.05483291299731446,0.031274812934025405,-0.1725264984674485,0.1147572173824885
2021-06-11,-0.016163436424199852,0.008653273249917262,-0.008954827762635093,-0.1725264984674485,0.08280146837640054
2021-06-14,-0.016163436424199852,-0.01831665018599485,-0.040632239809298386,-0.1725264984674485,0.06787312959108083
2021-06-15,-0.019685224471069386,-0.06839011267845695,-0.06473962681343212,-0.1725264984674485,0.030295715830078455
2021-06-16,0.027768114108597815,-0.018404932583844544,-0.022867938090970097,-0.1725264984674485,0.09273716383960552
2021-06-17,0.02776811410859782,0.006137122974277427,-0.0017914999602152658,-0.1725264984674485,0.0900861674747717
2021-06-18,0.02776811410859782,0.009119253837322197,0.0007686773440629686,-0.1725264984674485,0.12646423542346685
2021-06-21,0.02776811410859782,0.009119253837322197,0.0007686773440629686,-0.1725264984674485,0.12468220220643955
2021-06-22,0.02776811410859782,0.009119253837322197,0.0007686773440629686,-0.1725264984674485,0.1264303830955977
2021-06-23,0.02776811410859782,0.009119253837322197,0.0007686773440629686,-0.1725264984674485,0.11188658824164677
2021-06-24,0.031061497853607043,0.0061738456616956105,0.0007686773440628068,-0.1725264984674485,0.1139131129187872
2021-06-25,0.012367200322554787,0.021386354973165368,-0.005691427723797348,-0.1725264984674485,0.10705288162982339
2021-06-28,0.012367200322554325,0.02683744028684773,-0.001120361638251775,-0.1725264984674485,0.11331876578356681
2021-06-29,0.0004580704486820255,0.013304355090029947,-0.012854292974758699,-0.1725264984674485,0.09931976228912152
2021-06-30,0.03022196906050073,0.056978695729462445,0.0250591109558225,-0.1725264984674485,0.14817095612002015
2021-07-01,0.01276577799065308,0.03796645584153147,0.011395764549325135,-0.1725264984674485,0.13286329728437393
2021-07-02,0.005911995739917168,0.014529331601616314,0.00599764933048521,-0.1725264984674485,0.1472016590677014
2021-07-05,-0.016115724948622078,-0.007365154902113909,-0.011146204192110183,-0.16824718731828284,0.1472016590677014
2021-07-06,0.019452445900631294,0.025040605044404585,0.01629542980731558,-0.1313354304165416,0.1472016590677014
2021-07-07,0.051099941792766564,0.05700659189089275,0.04002041853672155,-0.09639541279768718,0.1472016590677014
2021-07-08,0.17495426615913273,0.05377025679925421,0.11176776535192165,0.011161230791521391,0.14408434181756144
2021-07-09,0.17495426615913273,0.0699630419714917,0.07476087380938094,-0.11784152144865086,0.1560696544272418
2021-07-12,0.16996917998174566,0.029891501464453775,0.035182145650879196,-0.11784152144865086,0.16089751857448517
2021-07-13,0.18183920750526736,0.047647567097055546,0.052872908750467774,-0.10609497299401167,0.17178272819761606
2021-07-14,0.1427133974029756,0.05318319999848902,0.05843290649133785,0.025509413176175597,0.17751179865218014
2021-07-15,0.09119485693077539,0.02822356360835847,0.029976471314738438,0.025509413176175597,0.1485229934915133
2021-07-16,0.05952715167281858,0.032409120653541096,-0.0007642992851786207,-0.005634565633003987,0.12479040850570047
2021-07-19,0.08831824749041818,0.05823056662130438,0.032669719438482084,0.1095897698562688,0.14684595074847143
2021-07-20,0.08395395482655967,0.08410725790156247,0.05986726058761427,0.16724034458853929,0.12042304620521235
2021-07-21,0.08606976620598589,0.08886074707105145,0.06476479118062056,0.18161657863976255,0.12716985656783603
2021-07-22,0.08171249057861746,0.09586214851315394,0.07198636245885295,0.20174612374127882,0.12149248987979412
2021-07-23,0.05551464393357851,0.07942549532601384,0.05208251858811689,0.12857088508130854,0.11793717004529987
2021-07-26,0.08952074846657072,0.09981384626727358,0.07912495154882192,0.1771631828601655,0.1155813415073092
2021-07-27,0.09155240414302658,0.10136605041596582,0.07747903583598852,0.20446202088114243,0.11711235481511376
2021-07-28,0.08571926334906076,0.09689522984354383,0.06524113402346814,0.19334560069941292,0.11271421909030514
2021-07-29,0.1013744428895479,0.10875820792894622,0.07397438640019266,0.19571917896132437,0.1213148036107467
2021-07-30,0.06794555874437525,0.08310367026982814,0.052931811903245383,0.21473198043416494,0.10504841512790866
2021-08-02,0.07139609692831937,0.08244495823763778,0.05226213610731839,0.2202002960323709,0.10977432584017445
2021-08-03,0.07064500272433973,0.07070532565658184,0.04037070885100073,0.19668181984340877,0.10184002756886952
2021-08-04,0.0788180827798907,0.07566235181219003,0.0420460040474128,0.19403816876785346,0.10348501725990514
2021-08-05,0.05817508646886009,0.06048792615781318,0.011799373301147536,0.13150047464596362,0.07443428295149895
2021-08-06,0.024456044509407217,0.03528764113669482,0.008560691444739699,0.0700991329560641,0.04344435808761414
2021-08-09,0.02963986599327653,0.03921119732590446,0.012671359195434004,0.08423263656792863,0.041808449070933056
2021-08-10,0.029639865993276525,0.03921119732590446,0.012671359195434004,0.03871221560255983,0.04802767904902224
2021-08-11,0.029639865993276525,0.036103880227004476,0.012671359195434004,0.03871221560255984,0.0651864531676102
2021-08-12,0.029639865993276525,0.0312730467084664,0.009435135423306661,0.03871221560255984,0.06654182432971911
2021-08-13,0.029639865993276525,0.0029073872133069797,-0.019631259401504536,0.03871221560255984,0.11401774927436477
2021-08-16,0.025536940694257913,-0.04739160483261732,-0.06766998371472069,0.03264896179120995,0.07311890387945885
2021-08-17,0.022205151513832927,-0.04739160483261732,-0.0700234660795817,0.02773433821035127,0.055708179772693864
2021-08-18,0.05827791582959061,-0.05014825672541482,-0.0415231463917014,0.07298444136953687,0.059584787797144836
2021-08-19,0.09898119384495306,-0.01621868993180872,-0.007177651199758531,0.0673162481828948,0.03956303556953623
2021-08-20,0.10430101017937944,-0.009654290530003808,-0.0031996279707366096,0.07533651979639013,0.02775534348355154
2021-08-23,0.09741908865048132,-0.02323043255132417,-0.008035902517907798,0.05935224299638536,0.019468780906621935
2021-08-24,0.01809932944837954,-0.07418522672429743,-0.05917094043898931,-0.04007148280012701,0.018468559557592183
2021-08-25,0.01884684361920296,-0.07745403382507554,-0.06108644939221649,-0.0336173814744405,0.01729290323378746
2021-08-26,-0.0363409278222493,-0.09067547053856635,-0.07450276744602949,-0.07699702339829696,0.01729290323378746
2021-08-27,-0.05974107168636824,-0.11034112926159476,-0.09441244397558331,-0.03553111535273693,0.01729290323378746
2021-08-30,-0.0536218456559951,-0.10535526376915856,-0.08931511068627955,-0.03553111535273693,0.01729290323378746
2021-08-31,-0.06410016450264407,-0.11402072571888043,-0.09812453143051807,-0.03553111535273693,0.01729290323378746
2021-09-01,-0.035690733861123015,-0.09382110366299669,-0.07501377431613639,-0.03553111535273693,0.01729290323378746
